date,product_id,store_id,category,price,promotion,holiday,past_sales,demand
2022-04-17,P007,S01,Food,317.38,0,0,57,67
2023-02-01,P030,S01,Food,753.38,0,0,123,91
2021-05-21,P019,S01,Food,793.41,0,0,103,143
2022-05-13,P030,S03,Food,340.51,0,0,77,105
2022-01-11,P011,S04,Clothing,528.55,0,0,159,171
2022-04-10,P029,S02,Food,690.38,1,0,193,226
2021-03-16,P029,S07,Electronics,534.97,0,0,87,110
2022-03-14,P023,S06,Electronics,136.55,0,0,81,63
2023-06-26,P029,S04,Electronics,703.3,0,0,192,155
2021-08-12,P006,S07,Electronics,237.03,1,0,58,90
2021-10-30,P019,S01,Electronics,374.19,1,0,97,130
2023-12-04,P006,S06,Food,438.37,0,0,130,102
2023-01-08,P014,S02,Electronics,674.27,1,0,147,132
2023-04-26,P005,S03,Food,652.23,0,0,0,15
2023-08-11,P016,S07,Clothing,382.35,0,0,151,160
2021-03-21,P014,S02,Clothing,361.88,0,0,183,159
2021-05-16,P001,S05,Electronics,387.01,0,0,48,84
2023-11-30,P007,S07,Clothing,341.7,1,1,215,218
2023-03-12,P007,S06,Electronics,60.82,1,0,93,106
2023-09-25,P016,S02,Food,724.5,1,0,137,132
2022-09-12,P023,S07,Clothing,342.59,0,0,160,165
2021-01-26,P008,S04,Food,613.16,0,0,118,118
2023-10-31,P009,S01,Clothing,261.86,0,0,51,78
2021-09-23,P014,S06,Electronics,163.62,1,0,192,171
2021-07-20,P013,S03,Clothing,529.81,0,0,76,83
2022-07-14,P020,S04,Electronics,109.28,1,0,143,168
2023-09-20,P029,S04,Electronics,746.61,0,0,86,73
2021-07-31,P022,S07,Clothing,675.29,0,0,126,107
2022-09-25,P029,S02,Clothing,438.73,0,0,207,176
2021-03-20,P002,S03,Electronics,584.61,0,0,4,25
2022-06-08,P028,S02,Clothing,654.27,0,0,150,180
2022-03-05,P026,S06,Food,514.39,0,0,115,107
2022-01-09,P019,S01,Electronics,569.28,1,0,118,82
2021-08-08,P009,S03,Clothing,472.33,0,0,175,159
2021-10-14,P022,S04,Electronics,84.92,1,0,265,233
2023-03-23,P013,S07,Food,291.16,0,0,103,128
2022-08-21,P016,S07,Electronics,396.11,0,0,160,137
2021-11-20,P009,S01,Electronics,430.53,1,1,268,243
2022-12-25,P030,S03,Clothing,726.2,0,1,59,96
2023-03-13,P029,S05,Food,182.11,0,0,120,148
2023-09-25,P028,S05,Clothing,335.63,0,0,70,59
2021-12-08,P023,S04,Food,64.01,1,0,160,166
2023-01-12,P011,S02,Food,696.43,1,0,245,232
2021-07-07,P026,S05,Food,621.47,0,0,111,119
2021-09-11,P012,S05,Clothing,271.42,1,0,213,190
2021-09-20,P028,S04,Electronics,423.82,0,0,66,27
2023-01-12,P018,S07,Food,241.41,1,0,109,125
2021-11-08,P015,S07,Food,793.04,0,0,101,85
2023-07-16,P002,S01,Clothing,731.7,1,0,191,197
2023-12-09,P005,S04,Food,120.34,1,0,238,258
2023-07-24,P021,S02,Clothing,766.56,1,0,192,175
2023-10-07,P017,S07,Clothing,695.68,0,0,128,114
2021-11-04,P016,S06,Electronics,632.62,1,0,155,195
2021-07-14,P021,S06,Clothing,147.27,1,0,267,277
2023-06-19,P015,S02,Food,643.76,0,0,192,155
2022-10-22,P021,S05,Food,77.36,0,0,85,103
2023-03-21,P004,S04,Clothing,773.67,0,0,45,24
2023-02-14,P007,S02,Clothing,518.01,1,0,243,239
2023-03-03,P017,S07,Electronics,45.57,0,0,87,65
2022-05-07,P005,S05,Food,471.05,0,0,67,55
2022-02-06,P020,S03,Food,220.98,0,0,107,117
2021-10-13,P008,S02,Food,688.13,1,0,196,196
2022-05-15,P017,S06,Food,500.43,0,0,84,69
2021-07-15,P011,S05,Food,484.65,0,0,38,57
2022-06-05,P022,S06,Clothing,306.49,0,0,64,77
2021-05-26,P009,S04,Electronics,370.15,0,0,194,181
2023-02-27,P027,S01,Food,118.61,1,0,174,143
2023-12-18,P026,S04,Clothing,124.23,0,0,149,114
2023-11-18,P020,S01,Electronics,224.93,1,0,203,199
2021-10-23,P009,S06,Food,383.93,0,0,121,155
2023-01-05,P025,S05,Electronics,396.93,1,0,267,231
2023-01-11,P028,S06,Electronics,24.02,0,0,166,154
2021-11-23,P003,S02,Electronics,272.68,1,1,281,295
2023-03-03,P020,S01,Food,587.64,0,0,173,150
2022-05-26,P004,S02,Food,530.81,1,0,213,183
2023-08-26,P028,S03,Electronics,204.12,1,0,208,217
2023-09-26,P008,S03,Electronics,75.68,0,0,123,149
2021-10-20,P018,S03,Electronics,668.76,1,0,23,62
2023-06-10,P017,S01,Electronics,405.89,0,0,93,89
2021-10-07,P012,S06,Food,340.74,0,0,182,153
2022-02-19,P008,S02,Electronics,155.52,0,0,166,155
2021-10-05,P010,S07,Electronics,655.74,0,0,15,39
2023-05-22,P002,S05,Electronics,623.71,0,0,99,102
2022-11-16,P017,S03,Clothing,542.7,1,0,127,129
2022-06-22,P028,S06,Electronics,110.81,1,0,136,174
2023-03-06,P002,S04,Electronics,265.58,0,0,220,188
2023-08-07,P024,S02,Clothing,353.67,0,0,129,109
2022-12-13,P027,S07,Clothing,597.06,0,0,132,139
2022-01-03,P028,S05,Clothing,20.61,0,0,122,96
2023-05-03,P027,S05,Clothing,257.87,0,0,85,105
2021-12-16,P027,S03,Clothing,105.51,1,0,184,211
2021-12-29,P021,S01,Electronics,351.62,0,1,177,193
2022-10-04,P016,S06,Electronics,289.99,1,0,133,147
2021-04-01,P030,S05,Electronics,135.66,0,0,165,136
2023-03-11,P016,S05,Electronics,107.32,0,0,200,185
2023-11-05,P005,S02,Electronics,222.08,0,0,151,117
2023-04-01,P011,S02,Food,290.79,0,0,25,61
2021-01-04,P006,S06,Food,513.27,1,0,80,83
2023-07-04,P018,S06,Electronics,451.79,0,0,181,142
2021-06-03,P029,S03,Clothing,306.72,0,0,78,105
2023-10-08,P022,S05,Food,669.05,0,0,24,49
2023-02-24,P025,S05,Food,502.21,0,0,91,78
2021-03-24,P020,S02,Clothing,420.08,0,0,197,167
2023-05-04,P021,S02,Food,205.3,0,0,127,110
2021-09-03,P018,S02,Food,663.46,0,0,107,106
2021-01-03,P027,S05,Electronics,147.92,1,0,109,86
2023-11-09,P016,S03,Clothing,518.07,1,0,269,270
2023-03-02,P029,S06,Clothing,567.72,0,0,138,99
2022-08-09,P002,S05,Electronics,453.36,0,0,34,39
2023-08-03,P024,S03,Clothing,461.05,1,0,171,168
2022-09-06,P025,S02,Electronics,390.0,0,0,98,90
2022-12-21,P009,S03,Clothing,22.19,0,1,205,181
2021-09-21,P022,S04,Electronics,598.66,0,0,153,141
2023-09-29,P004,S06,Clothing,736.63,0,0,119,94
2022-06-03,P019,S02,Food,28.78,0,0,81,115
2023-12-25,P029,S03,Clothing,270.64,0,1,314,285
2022-12-02,P010,S04,Electronics,540.01,1,0,269,254
2023-03-19,P001,S04,Clothing,751.21,0,0,125,102
2022-07-17,P027,S01,Food,252.3,0,0,119,126
2021-05-07,P030,S03,Clothing,628.61,0,0,156,160
2021-07-04,P028,S06,Electronics,106.67,0,0,145,146
2021-01-27,P023,S07,Electronics,648.9,0,0,165,171
2023-10-08,P014,S03,Food,227.48,0,0,93,68
2021-10-06,P020,S04,Electronics,59.42,0,0,111,133
2021-03-09,P029,S04,Food,528.89,1,0,60,98
2021-01-18,P001,S06,Food,743.49,0,0,171,150
2023-10-04,P009,S05,Clothing,69.17,1,0,190,180
2023-07-13,P019,S02,Electronics,152.64,0,0,10,48
2021-12-06,P006,S06,Electronics,366.35,1,0,247,260
2023-11-15,P029,S07,Electronics,600.28,0,0,129,128
2022-10-12,P013,S05,Electronics,125.58,0,0,149,134
2022-07-09,P022,S01,Food,757.13,0,0,206,173
2022-10-03,P015,S03,Food,99.0,0,0,36,60
2021-05-27,P007,S02,Electronics,410.28,0,0,187,165
2023-11-01,P026,S04,Clothing,546.63,0,0,149,114
2022-06-09,P006,S07,Electronics,92.28,0,0,75,95
2023-11-17,P012,S02,Electronics,427.01,0,0,140,166
2023-08-08,P016,S01,Food,61.21,0,0,56,96
2022-08-24,P003,S03,Electronics,341.41,0,0,100,92
2022-01-12,P010,S04,Food,728.96,0,0,86,112
2023-09-12,P017,S05,Food,367.99,0,0,149,187
2023-05-18,P028,S06,Food,273.21,1,0,206,245
2023-04-28,P009,S06,Electronics,709.07,1,0,104,112
2022-06-10,P024,S04,Clothing,523.68,1,0,176,207
2022-09-18,P022,S06,Electronics,105.52,0,0,205,207
2022-09-29,P005,S02,Clothing,314.17,0,0,149,127
2021-10-31,P020,S01,Clothing,416.77,0,0,75,52
2022-11-01,P017,S04,Clothing,236.97,1,0,128,118
2021-10-12,P010,S06,Clothing,619.73,0,0,86,61
2023-01-19,P016,S01,Food,452.28,1,0,255,229
2023-01-25,P016,S07,Clothing,10.16,0,0,192,155
2023-06-19,P001,S03,Electronics,68.91,0,0,208,196
2023-04-26,P019,S01,Food,237.43,0,0,162,177
2022-05-17,P011,S01,Food,763.22,0,0,30,29
2022-08-15,P027,S03,Clothing,78.8,0,0,54,45
2023-08-14,P010,S03,Food,75.72,0,0,105,112
2023-02-24,P020,S01,Clothing,456.12,1,0,101,111
2021-07-09,P028,S04,Clothing,779.32,0,0,154,128
2022-05-26,P029,S06,Electronics,436.92,0,0,171,186
2023-02-20,P001,S03,Electronics,391.23,1,0,120,144
2022-06-17,P021,S06,Clothing,87.59,1,0,234,241
2022-05-05,P021,S07,Electronics,237.6,0,0,159,160
2023-10-09,P005,S03,Clothing,445.16,0,0,100,103
2021-11-05,P014,S02,Clothing,389.32,0,0,137,119
2023-04-27,P017,S06,Electronics,376.32,1,0,108,138
2022-11-24,P027,S05,Food,295.97,0,1,119,141
2023-08-27,P028,S06,Food,532.84,0,0,157,164
2022-09-25,P022,S07,Food,505.42,1,0,146,169
2023-01-22,P017,S06,Food,612.0,1,0,299,264
2022-03-21,P020,S01,Electronics,391.12,0,0,21,16
2023-06-16,P030,S05,Electronics,44.9,1,0,217,204
2023-11-15,P021,S03,Electronics,544.32,0,0,190,183
2022-09-11,P005,S05,Clothing,511.89,0,0,0,21
2023-01-19,P011,S01,Electronics,622.11,1,0,191,166
2021-07-15,P022,S01,Electronics,121.11,0,0,123,150
2022-05-29,P012,S01,Electronics,563.97,0,0,69,42
2023-09-06,P027,S05,Food,76.26,0,0,181,164
2022-02-05,P029,S01,Clothing,379.79,1,0,150,129
2023-03-02,P027,S04,Clothing,491.59,0,0,92,63
2022-02-12,P012,S05,Food,668.32,1,0,236,267
2021-06-29,P012,S05,Clothing,271.81,0,0,187,219
2022-09-21,P006,S02,Clothing,308.87,1,0,169,174
2021-12-05,P003,S04,Food,163.83,0,0,35,61
2022-03-16,P026,S04,Clothing,174.09,0,0,210,196
2022-06-25,P021,S04,Electronics,259.92,0,0,207,169
2023-06-12,P013,S02,Clothing,286.08,1,0,141,135
2021-03-25,P013,S04,Clothing,370.35,0,0,154,166
2022-05-09,P012,S01,Clothing,597.33,1,0,115,101
2021-09-12,P002,S01,Food,11.33,0,0,92,74
2023-04-09,P017,S01,Electronics,50.47,0,0,42,70
2021-03-13,P008,S01,Clothing,611.2,0,0,72,56
2021-05-07,P014,S07,Food,86.6,0,0,213,198
2022-04-19,P012,S03,Electronics,261.95,1,0,138,165
2023-03-29,P007,S02,Electronics,404.58,0,0,59,58
2022-04-28,P002,S04,Clothing,574.86,1,0,172,154
2023-01-24,P023,S06,Electronics,471.12,0,0,87,123
2023-08-04,P021,S04,Electronics,206.55,1,0,221,246
2023-12-21,P018,S02,Electronics,554.94,0,1,177,206
2021-07-16,P025,S01,Food,200.87,0,0,203,177
2023-12-07,P003,S06,Clothing,787.36,0,0,122,107
2023-01-27,P008,S04,Food,239.56,0,0,118,147
2023-06-30,P012,S03,Clothing,34.53,0,0,177,144
2021-11-27,P008,S07,Clothing,21.31,0,1,160,196
2022-01-20,P020,S07,Food,365.14,0,0,133,100
2023-02-22,P007,S05,Clothing,523.47,0,0,63,54
2021-03-14,P014,S06,Electronics,524.36,0,0,56,60
2022-03-04,P016,S07,Clothing,688.9,1,0,73,80
2021-08-30,P024,S03,Electronics,331.69,1,0,118,156
2022-11-08,P029,S04,Electronics,155.9,0,0,186,213
2021-06-24,P007,S07,Electronics,429.19,0,0,123,120
2023-11-09,P012,S01,Food,389.12,0,0,169,173
2023-02-28,P018,S01,Electronics,700.0,0,0,115,92
2022-03-04,P007,S03,Electronics,141.87,0,0,125,142
2022-06-23,P007,S01,Clothing,546.46,1,0,170,207
2021-11-04,P025,S01,Food,417.88,0,0,179,203
2021-02-24,P026,S06,Clothing,749.42,0,0,0,26
2022-09-20,P016,S02,Clothing,273.84,0,0,178,143
2021-11-25,P010,S02,Food,509.07,0,1,165,186
2021-01-28,P019,S02,Electronics,69.57,0,0,106,144
2022-02-12,P022,S01,Electronics,632.84,0,0,95,129
2022-09-04,P012,S05,Food,340.23,0,0,0,35
2023-01-26,P029,S06,Food,113.33,0,0,162,127
2023-01-01,P004,S07,Electronics,182.75,0,0,110,128
2022-07-06,P021,S02,Electronics,183.5,0,0,167,178
2021-08-11,P009,S04,Electronics,400.18,0,0,14,30
2022-06-13,P008,S01,Food,736.05,0,0,95,118
2023-03-14,P016,S04,Clothing,189.16,1,0,219,205
2023-07-04,P022,S02,Clothing,132.14,0,0,136,171
2023-10-05,P008,S03,Electronics,117.16,0,0,75,82
2022-06-24,P025,S03,Electronics,168.48,1,0,220,195
2023-09-02,P017,S03,Electronics,395.81,0,0,121,135
2022-12-21,P008,S05,Clothing,62.47,1,1,205,181
2022-06-01,P008,S01,Clothing,37.06,0,0,83,63
2021-10-27,P024,S02,Food,308.96,0,0,106,97
2022-10-18,P013,S02,Food,314.59,1,0,238,259
2022-05-20,P010,S02,Food,599.59,0,0,91,107
2022-05-26,P015,S02,Electronics,132.68,0,0,70,61
2022-06-25,P002,S04,Electronics,703.79,0,0,123,128
2023-05-21,P022,S02,Electronics,617.58,0,0,155,176
2023-05-26,P007,S03,Electronics,107.67,0,0,84,80
2023-07-26,P014,S06,Electronics,450.87,0,0,81,76
2021-04-02,P012,S01,Clothing,235.96,0,0,116,130
2021-04-03,P030,S03,Electronics,291.64,0,0,207,173
2023-11-23,P024,S05,Clothing,798.77,0,1,175,156
2021-12-12,P016,S04,Clothing,134.22,0,0,172,205
2022-09-30,P006,S01,Electronics,452.49,1,0,83,110
2023-10-23,P002,S04,Clothing,660.94,0,0,74,83
2022-08-28,P003,S06,Clothing,411.18,0,0,167,178
2021-01-27,P010,S04,Electronics,402.93,0,0,49,80
2022-08-13,P027,S04,Clothing,97.0,1,0,180,179
2023-09-20,P008,S01,Food,306.08,1,0,249,234
2023-02-14,P010,S06,Food,754.33,0,0,74,84
2022-01-14,P015,S03,Electronics,557.69,0,0,65,54
2021-03-06,P010,S05,Clothing,696.53,0,0,191,178
2023-09-29,P005,S01,Clothing,142.75,0,0,130,97
2022-07-14,P025,S03,Electronics,58.17,1,0,107,146
2023-09-30,P014,S06,Food,713.1,1,0,170,165
2022-06-22,P020,S06,Clothing,278.66,0,0,51,78
2021-07-29,P010,S05,Electronics,595.19,0,0,144,156
2021-12-27,P029,S04,Electronics,211.59,0,1,102,121
2023-12-01,P001,S01,Food,212.12,1,0,268,279
2021-08-25,P007,S06,Food,138.25,0,0,191,200
2023-02-17,P021,S03,Clothing,433.73,0,0,77,51
2023-02-14,P017,S03,Electronics,732.42,1,0,253,231
2021-05-27,P014,S05,Food,340.33,0,0,26,48
2023-07-22,P003,S02,Electronics,363.59,0,0,184,203
2022-07-17,P024,S06,Food,723.57,0,0,31,32
2021-04-09,P027,S01,Food,573.9,0,0,132,157
2021-03-19,P022,S03,Electronics,644.71,1,0,246,245
2023-06-07,P024,S02,Electronics,658.8,0,0,138,109
2023-11-14,P001,S07,Electronics,570.62,0,0,139,142
2021-11-09,P018,S07,Food,799.86,0,0,183,148
2021-10-01,P021,S03,Clothing,117.89,0,0,211,182
2021-07-15,P020,S01,Electronics,228.57,0,0,80,109
2022-12-19,P019,S02,Clothing,478.47,1,0,115,119
2023-09-10,P023,S02,Electronics,63.19,0,0,51,76
2021-12-09,P011,S07,Food,246.98,0,0,92,58
2022-08-24,P017,S06,Food,778.06,0,0,23,50
2021-11-03,P019,S06,Electronics,323.47,0,0,83,93
2023-06-27,P002,S03,Electronics,474.81,0,0,131,103
2021-06-30,P023,S02,Clothing,704.64,0,0,170,170
2022-04-24,P018,S02,Clothing,192.9,0,0,187,183
2022-09-08,P008,S07,Food,393.23,0,0,118,94
2022-01-16,P012,S01,Food,494.5,0,0,71,65
2022-02-09,P024,S06,Clothing,295.24,0,0,95,105
2021-01-01,P013,S05,Food,663.2,1,0,113,134
2022-05-24,P008,S04,Electronics,319.51,0,0,58,48
2022-12-11,P024,S04,Electronics,481.02,0,0,133,106
2023-07-15,P001,S06,Clothing,303.92,1,0,124,132
2023-10-15,P026,S07,Electronics,758.56,0,0,142,168
2022-09-30,P006,S05,Electronics,575.04,0,0,73,89
2022-07-17,P016,S04,Electronics,224.86,0,0,36,75
2023-10-19,P008,S06,Electronics,380.35,0,0,35,59
2022-03-10,P003,S06,Clothing,732.38,0,0,93,128
2023-06-03,P030,S02,Food,34.04,1,0,108,147
2022-05-18,P017,S05,Clothing,600.25,0,0,40,53
2023-11-30,P022,S01,Clothing,502.81,0,1,156,171
2023-05-18,P019,S01,Electronics,54.7,0,0,120,84
2021-11-24,P014,S07,Food,488.62,0,1,135,114
2021-04-24,P024,S01,Electronics,666.27,0,0,117,114
2023-08-21,P004,S03,Electronics,741.76,0,0,103,95
2023-11-04,P014,S02,Clothing,328.85,0,0,114,151
2021-12-19,P001,S07,Food,733.27,0,0,138,112
2023-05-03,P011,S07,Food,217.05,0,0,43,33
2022-05-15,P028,S02,Clothing,346.76,0,0,78,76
2022-11-04,P019,S01,Clothing,169.73,0,0,128,100
2021-10-16,P013,S04,Clothing,293.52,0,0,56,75
2021-09-22,P030,S06,Electronics,533.73,0,0,27,21
2023-11-03,P023,S05,Electronics,270.34,0,0,25,65
2023-03-02,P019,S06,Clothing,457.02,1,0,155,134
2023-05-10,P025,S05,Clothing,415.32,0,0,72,65
2023-01-11,P026,S03,Electronics,131.47,0,0,98,101
2021-09-19,P023,S07,Food,34.48,0,0,147,131
2022-05-15,P013,S01,Clothing,73.81,1,0,159,165
2022-10-15,P008,S03,Electronics,695.27,0,0,226,194
2022-09-22,P018,S06,Clothing,778.6,1,0,169,171
2023-01-08,P025,S02,Clothing,243.92,0,0,84,57
2021-02-15,P001,S01,Clothing,740.45,1,0,263,260
2023-12-28,P002,S07,Electronics,151.39,1,1,329,315
2022-08-06,P010,S07,Food,366.05,0,0,160,142
2023-12-09,P023,S07,Electronics,437.29,1,0,226,223
2022-05-21,P019,S05,Electronics,745.99,0,0,107,134
2021-06-26,P025,S05,Electronics,403.63,0,0,171,133
2023-04-22,P018,S02,Clothing,215.96,0,0,97,93
2021-06-29,P002,S06,Electronics,353.36,0,0,82,60
2022-05-15,P020,S02,Clothing,787.98,0,0,0,15
2022-12-30,P008,S02,Food,610.17,0,1,184,174
2023-09-30,P016,S01,Food,350.57,0,0,67,85
2021-09-09,P013,S02,Electronics,716.75,0,0,22,20
2022-05-20,P017,S04,Clothing,246.75,0,0,202,205
2022-04-17,P027,S03,Clothing,149.61,1,0,276,238
2023-10-13,P004,S05,Clothing,395.56,0,0,166,202
2023-01-10,P006,S01,Clothing,377.91,0,0,164,167
2023-10-04,P028,S06,Clothing,510.48,0,0,71,108
2022-01-21,P010,S07,Food,481.63,0,0,37,70
2021-06-13,P001,S03,Clothing,234.46,0,0,100,74
2022-09-04,P026,S03,Electronics,571.45,0,0,30,40
2021-11-13,P001,S01,Electronics,163.21,1,0,245,253
2022-10-14,P025,S06,Clothing,695.33,0,0,47,40
2021-04-14,P029,S02,Food,743.05,1,0,231,208
2021-05-04,P024,S06,Food,250.63,0,0,48,40
2022-10-20,P030,S05,Electronics,76.38,0,0,166,142
2021-02-20,P018,S01,Electronics,527.9,0,0,98,62
2023-10-03,P017,S07,Clothing,128.18,0,0,178,167
2023-02-18,P016,S05,Food,267.3,0,0,166,172
2023-12-15,P027,S01,Electronics,296.79,0,0,125,146
2023-07-31,P025,S01,Electronics,556.87,0,0,61,57
2022-12-01,P002,S06,Food,589.08,0,0,159,191
2022-05-12,P014,S04,Food,226.42,0,0,133,149
2021-03-23,P013,S01,Food,352.15,0,0,80,80
2023-06-09,P012,S06,Food,770.05,1,0,110,72
2021-10-27,P020,S02,Food,779.13,0,0,143,123
2022-04-06,P009,S06,Clothing,298.78,1,0,139,141
2022-02-24,P030,S03,Food,397.96,1,0,95,135
2022-03-07,P017,S04,Food,236.12,0,0,153,183
2023-04-23,P005,S06,Clothing,234.31,0,0,123,156
2022-09-05,P007,S07,Food,655.29,1,0,134,108
2021-03-21,P017,S01,Food,588.73,0,0,68,94
2021-06-09,P008,S06,Clothing,508.35,1,0,193,185
2021-05-27,P026,S06,Electronics,794.27,1,0,157,123
2023-02-02,P017,S04,Electronics,588.92,0,0,159,130
2022-07-16,P002,S05,Food,680.85,1,0,195,230
2021-04-29,P003,S01,Electronics,431.13,0,0,8,48
2021-11-30,P013,S02,Clothing,448.04,0,1,151,146
2022-10-15,P026,S04,Electronics,284.68,0,0,121,108
2021-11-11,P002,S04,Clothing,563.57,1,0,258,252
2021-07-08,P021,S05,Electronics,132.16,1,0,204,238
2022-06-13,P028,S03,Electronics,571.28,0,0,115,81
2021-06-19,P026,S03,Clothing,86.38,0,0,158,158
2023-07-08,P013,S01,Clothing,72.2,1,0,208,176
2022-08-28,P029,S05,Clothing,428.22,0,0,121,116
2023-01-15,P026,S04,Electronics,123.13,0,0,121,83
2023-01-06,P006,S06,Electronics,489.99,0,0,38,16
2021-05-31,P019,S02,Clothing,544.02,0,0,149,171
2022-02-24,P029,S03,Food,325.05,0,0,131,121
2023-12-16,P023,S06,Food,446.55,0,0,190,185
2021-04-29,P001,S03,Food,41.6,0,0,43,39
2023-06-04,P007,S02,Clothing,147.15,0,0,213,207
2021-06-11,P017,S07,Clothing,551.24,1,0,69,107
2021-10-06,P008,S04,Electronics,251.97,0,0,27,43
2023-07-10,P007,S06,Electronics,123.07,0,0,54,88
2022-09-07,P029,S02,Food,216.41,0,0,2,42
2023-06-05,P011,S01,Food,364.35,0,0,185,150
2021-07-15,P017,S02,Food,688.61,0,0,48,81
2023-06-10,P014,S03,Food,122.19,0,0,90,125
2022-03-10,P027,S03,Electronics,549.78,0,0,188,151
2022-07-22,P016,S06,Clothing,164.83,0,0,175,145
2021-12-11,P027,S03,Electronics,379.64,0,0,156,171
2022-06-24,P007,S04,Electronics,143.99,0,0,46,44
2022-08-24,P013,S06,Food,316.73,0,0,138,164
2023-09-08,P011,S05,Clothing,448.5,1,0,204,168
2023-10-25,P029,S04,Food,606.89,1,0,247,208
2022-01-16,P020,S07,Clothing,34.62,1,0,228,244
2023-07-17,P015,S05,Electronics,247.54,0,0,136,99
2023-06-17,P029,S04,Electronics,101.48,0,0,35,65
2021-07-25,P020,S04,Clothing,581.74,1,0,138,169
2023-08-12,P017,S01,Food,600.89,0,0,138,166
2021-04-05,P015,S05,Food,15.97,0,0,63,100
2022-12-29,P018,S01,Electronics,565.05,0,1,116,152
2022-11-22,P012,S06,Food,626.37,1,1,158,121
2023-06-21,P014,S07,Electronics,133.74,0,0,175,173
2021-01-01,P026,S05,Clothing,344.48,1,0,104,105
2022-08-06,P012,S01,Electronics,700.38,0,0,172,165
2022-04-14,P024,S01,Electronics,493.32,0,0,38,59
2021-12-16,P020,S07,Clothing,295.23,0,0,153,169
2021-01-05,P005,S04,Clothing,436.63,0,0,167,131
2023-05-20,P007,S02,Food,783.52,0,0,51,46
2022-05-27,P017,S06,Clothing,589.35,0,0,154,139
2021-11-03,P017,S06,Clothing,625.69,1,0,252,283
2023-02-08,P021,S02,Clothing,350.19,0,0,52,73
2021-05-24,P013,S01,Electronics,347.69,0,0,72,97
2022-08-20,P009,S07,Food,303.85,0,0,64,90
2021-12-12,P020,S06,Food,292.3,0,0,68,89
2022-02-17,P020,S03,Clothing,85.98,1,0,155,173
2023-02-08,P021,S07,Electronics,324.95,1,0,264,234
2023-01-14,P020,S01,Clothing,497.33,1,0,129,124
2023-08-26,P011,S03,Clothing,587.28,0,0,99,78
2021-11-26,P005,S07,Food,222.31,1,1,174,179
2022-04-02,P017,S04,Electronics,773.42,0,0,33,44
2022-01-21,P018,S06,Food,327.36,0,0,204,174
2023-10-28,P003,S03,Food,368.88,0,0,176,200
2022-10-28,P029,S01,Food,16.34,0,0,66,70
2022-06-25,P001,S04,Food,736.42,0,0,0,22
2022-06-02,P018,S06,Food,446.9,0,0,93,106
2021-09-09,P023,S03,Electronics,620.77,1,0,258,248
2023-02-28,P011,S02,Clothing,431.32,0,0,157,178
2021-05-14,P025,S01,Electronics,781.4,0,0,120,87
2023-05-23,P004,S02,Clothing,609.52,1,0,177,161
2023-05-24,P010,S06,Electronics,773.32,0,0,146,159
2023-03-14,P013,S07,Electronics,252.86,0,0,143,172
2023-07-11,P004,S04,Food,430.82,0,0,209,180
2022-01-01,P027,S05,Food,170.52,0,0,101,72
2022-02-11,P014,S07,Clothing,391.89,0,0,177,174
2022-10-03,P006,S07,Food,599.15,0,0,129,152
2023-06-07,P022,S03,Clothing,548.55,1,0,131,107
2023-09-25,P011,S03,Food,611.99,0,0,121,148
2023-10-08,P023,S06,Clothing,247.99,1,0,186,217
2022-01-21,P017,S07,Electronics,386.68,0,0,44,62
2023-01-22,P018,S02,Electronics,20.83,0,0,167,132
2022-05-02,P018,S03,Food,22.3,0,0,56,83
2021-04-07,P009,S01,Electronics,205.47,0,0,87,52
2023-02-09,P003,S02,Electronics,604.16,0,0,97,65
2021-12-15,P026,S07,Electronics,775.81,0,0,76,81
2022-01-18,P007,S04,Clothing,504.33,1,0,163,145
2023-07-18,P030,S06,Food,55.72,0,0,194,189
2022-12-26,P011,S05,Electronics,291.16,0,1,110,130
2021-08-19,P009,S02,Food,123.77,0,0,69,64
2022-01-23,P001,S02,Clothing,212.42,0,0,181,192
2023-02-20,P015,S06,Food,778.61,1,0,253,246
2022-04-03,P024,S05,Clothing,290.71,0,0,143,105
2023-03-29,P018,S05,Food,34.6,1,0,279,272
2021-03-09,P009,S02,Clothing,87.72,0,0,116,113
2023-06-17,P027,S02,Electronics,139.65,1,0,277,292
2021-06-21,P022,S04,Electronics,305.24,1,0,167,170
2023-01-17,P017,S03,Electronics,452.23,0,0,139,134
2023-09-06,P024,S03,Food,553.3,0,0,34,74
2023-03-25,P005,S02,Clothing,718.14,0,0,106,107
2021-05-11,P010,S06,Clothing,155.62,0,0,196,161
2022-10-08,P012,S04,Clothing,307.64,0,0,141,156
2023-05-19,P014,S03,Clothing,303.44,1,0,126,112
2022-09-12,P004,S05,Food,435.48,0,0,100,122
2022-08-28,P005,S01,Clothing,237.01,0,0,26,59
2021-06-20,P004,S01,Electronics,169.52,0,0,158,157
2022-06-28,P005,S05,Electronics,51.25,0,0,189,153
2021-03-06,P022,S07,Food,262.18,0,0,159,155
2021-02-15,P004,S06,Electronics,205.45,0,0,180,188
2023-07-19,P007,S02,Electronics,225.21,0,0,10,33
2023-07-09,P020,S01,Clothing,783.19,0,0,151,168
2022-10-23,P020,S03,Food,273.48,1,0,105,132
2021-03-24,P009,S02,Electronics,37.08,0,0,125,112
2023-02-27,P001,S07,Clothing,421.03,0,0,142,142
2023-12-15,P014,S05,Electronics,82.14,0,0,122,101
2022-09-03,P014,S02,Food,264.79,0,0,124,159
2022-01-23,P026,S07,Electronics,525.39,0,0,151,160
2023-09-06,P008,S07,Electronics,31.99,1,0,189,224
